12073,0,1,1,1,1,2,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
12074,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12075,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12076,0,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12077,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12078,1,2,2,1,0,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
12079,0,2,3,0,1,1,2,2,2,2,2,0,0,1,1,1,1,0,1,0,1,1,0,0
12080,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12081,0,2,2,1,1,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12082,1,1,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
12083,1,2,3,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12084,0,2,2,2,1,3,2,2,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1
12085,0,1,1,2,0,0,0,0,0,0,2,0,1,1,1,1,1,0,0,1,1,0,0,1
12086,1,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
12087,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
12088,1,2,2,2,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12089,1,1,3,1,1,0,0,0,0,-1,0,1,1,0,0,1,1,1,0,0,1,1,1,0
12090,1,1,1,2,0,0,0,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0
12091,0,1,2,2,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
12092,1,1,1,2,0,1,-1,-1,0,0,-1,0,0,0,0,0,0,1,1,1,0,1,1,0
12093,1,1,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
12094,0,2,3,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,1,0
12095,0,1,3,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12096,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12097,0,1,3,3,1,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
12098,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12099,0,2,1,2,0,-1,2,-1,-1,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0
12100,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12101,0,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0
12102,1,1,1,2,0,1,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12103,0,1,2,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
12104,0,1,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,1,1,1,1,0
12105,0,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12106,1,2,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
12107,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
12108,1,1,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,1
12109,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,1,0,0
12110,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1,1,1,1,1,1,0
12111,1,2,1,2,0,0,0,0,0,-1,-1,1,1,1,0,0,0,1,1,0,1,0,1,0
12112,1,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0
12113,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12114,1,1,1,2,1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,1,1,0,0,1,1,0
12115,1,2,2,2,1,1,-1,0,0,-1,0,0,1,0,0,0,1,1,0,0,1,1,0,0
12116,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12117,0,1,3,1,1,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
12118,0,2,2,1,1,0,0,2,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
12119,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
12120,0,2,1,2,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,1,1,3,1,0,2,2,2,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
12122,0,1,2,2,0,6,5,4,3,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1
12123,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12124,0,2,2,2,1,2,2,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1
12125,1,1,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12126,0,2,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12127,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
12128,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
12129,0,1,2,3,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
12130,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
12131,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12132,0,2,2,2,0,2,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1
12133,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12134,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12135,0,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,1,1,0,1,0
12136,1,2,2,2,0,1,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0
12137,1,2,2,2,0,0,0,0,0,-1,-1,1,1,1,0,0,0,1,1,1,1,1,0,0
12138,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12139,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1
12140,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12141,1,1,3,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
12142,1,1,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12143,0,2,2,2,0,4,3,2,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
12144,0,2,3,3,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,0,1,1,0
12145,1,1,2,1,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12146,1,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12147,1,1,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,0,1,0,1,0
12148,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12149,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12150,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,0,0,1,0,1,0,0
12151,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12152,0,1,2,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,0,0,0,0,0,1
12153,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12154,0,2,2,2,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12155,0,2,1,1,1,4,4,3,2,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
12156,0,1,1,2,0,-1,3,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
12157,0,1,3,2,1,0,0,0,0,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0
12158,0,1,1,2,0,1,2,2,2,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
12159,0,1,2,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
12160,0,1,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
12161,0,2,2,1,0,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12162,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
12163,0,1,2,1,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1
12164,0,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,0,1,0
12165,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12166,0,2,3,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
12167,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12168,1,2,2,2,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0
12169,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,0,0,0,0,0
12170,0,2,3,1,1,1,-1,-1,-2,-2,-1,0,0,0,0,0,0,1,0,0,0,0,1,1
12171,0,2,2,1,0,0,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12172,1,1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0,1,1,1,1,1
12173,0,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
12174,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
12175,0,1,1,2,0,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,1
12176,1,2,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
12177,0,1,3,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,1,0,1,0,1
12178,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
12179,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
12180,1,1,1,2,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,1,1,0,0,1,1,0
12181,0,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
12182,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,1,1,1,1,1,0
12183,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12184,1,1,2,1,0,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
12185,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12186,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
12187,0,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
12188,0,2,2,2,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12189,0,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
12190,1,2,1,2,0,-1,-1,0,0,-2,-1,0,0,0,0,0,0,1,1,0,0,1,0,0
12191,1,1,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,1,1,1,0,0,0
12192,0,2,3,1,1,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
12193,0,2,2,1,1,1,2,0,0,0,2,1,1,1,1,1,1,0,1,1,1,0,1,0
12194,1,2,1,1,1,1,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12195,0,1,1,2,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
12196,1,1,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12197,0,1,2,2,1,4,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1
12198,1,2,2,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
12199,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12200,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12201,1,2,2,1,1,0,0,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,1,0,0
12202,0,1,2,1,0,0,0,2,2,2,2,0,1,1,1,1,1,1,0,0,1,1,0,1
12203,0,1,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12204,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0
12205,1,1,1,1,1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,1,1,1,0,1,1,0
12206,1,2,1,2,0,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
12207,0,1,2,1,1,1,3,2,5,4,3,0,0,1,1,1,1,0,1,0,0,1,0,0
12208,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,0,0
12209,0,1,2,2,1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12210,1,1,2,2,0,-1,-1,-1,-1,-1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
12211,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
12212,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12213,0,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12214,0,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,1,1,0
12215,0,1,3,1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12216,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12217,1,2,2,1,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1
12218,0,2,2,2,1,0,0,2,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
12219,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12220,0,2,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
12221,1,1,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
12222,1,2,1,2,1,0,0,0,-1,0,-1,1,1,1,0,0,0,0,0,1,0,0,0,0
12223,0,1,1,2,1,3,2,0,0,-1,-1,1,1,1,0,1,0,0,1,0,1,1,1,1
12224,0,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1
12225,0,1,2,2,0,3,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
12226,0,2,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
12227,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12228,1,2,2,1,1,-1,-1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0
12229,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12230,1,2,1,2,0,-1,0,0,0,0,-1,0,0,0,1,0,0,1,1,1,0,1,0,0
12231,0,1,2,1,1,0,0,0,2,2,2,0,0,1,1,1,1,0,1,0,1,0,1,0
12232,0,2,2,1,1,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
12234,1,1,2,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12235,0,1,2,1,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
12236,0,2,2,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12237,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1
12238,0,1,1,2,0,4,3,2,2,2,2,1,1,1,1,1,1,0,0,0,1,0,1,0
12239,0,2,2,2,0,-1,0,0,-1,-1,-2,0,0,0,0,0,0,0,0,1,0,0,0,1
12240,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
12241,1,2,2,1,1,0,0,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
12242,1,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,1,1,1,1,1,1,0
12243,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12244,1,2,1,2,0,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
12245,1,1,1,1,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12246,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
12247,1,2,1,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,1,0,0,0
12248,0,1,1,2,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
12249,1,1,3,2,1,-2,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12250,1,2,3,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
12251,1,2,2,1,1,-2,-2,-2,-2,-2,-2,1,1,0,0,0,0,1,0,1,1,1,1,0
12252,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12253,0,2,1,2,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12254,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12255,0,1,1,2,0,-1,-1,2,-1,-1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
12256,0,2,2,2,0,-1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,1
12257,0,2,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
12258,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12259,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12260,0,2,2,1,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
12261,0,2,2,2,0,2,4,4,3,4,3,1,1,1,1,1,1,0,0,1,0,0,0,0
12262,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0
12263,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12264,0,1,2,1,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
12265,1,2,2,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
